img_id,object_id,label,raters_marked_tappable,split
17055,3eecda7,1,2,train
55229,52c85bc,0,4,train
4026,5ea6d45,0,5,train
11106,835cc72,1,2,train
37707,58ab884,0,4,train
7764,35ea24b,1,1,train
61078,e08804b,1,0,train
10182,38ded70,0,3,train
10643,ff348b0,0,4,train
31761,d6a608,1,0,train
3095,2177cad,1,2,train
29347,1755ddc,0,4,train
46794,2a12968,0,5,train
11404,50e81d5,1,2,train
40063,f12da2f,0,4,train
14990,8629d72,0,5,train
61959,480400b,0,5,train
36878,93e3e88,0,4,train
38955,8ecdfac,0,5,train
53054,a3ca352,0,4,train
65436,78c9bd3,1,2,train
4213,595414f,0,5,train
49202,84dbc5d,1,0,train
24244,bfbdecd,0,5,train
55458,793aa81,1,2,train
57484,7031308,0,3,train
24778,132cd3d,0,4,train
6532,4794f63,1,2,train
64581,5d750a4,0,5,train
33985,109cb6f,0,5,train
15680,da83649,0,5,train
54385,4dcdffc,0,5,train
59977,ea995ca,1,1,train
7764,b6f0fc3,1,0,train
45157,4d043d2,1,2,train
56679,54dd4c6,1,1,train
54824,82f256d,0,4,train
54052,6c561f4,0,5,train
62840,7dfa734,1,2,train
68028,18aff3b,0,4,train
57570,819f6a9,1,0,train
23904,44a9a56,0,5,train
47568,ba035ee,0,5,train
67129,3fc8957,0,5,train
69446,f22bb9b,0,4,train
30028,cfbbceb,1,1,train
3117,469009a,0,3,train
49516,9e8bcac,0,3,train
32094,86fd53,0,5,train
65877,76fc74b,0,3,train
40388,5ac4714,1,0,train
14024,915ef37,0,5,train
2735,647253b,0,4,train
50281,ddc6e8d,0,3,train
52417,5d654b3,1,0,train
41808,1c14d69,0,5,train
38720,84ea5a3,0,4,train
12735,1052d2d,1,1,train
29251,78256bf,0,3,train
55293,8e076de,0,5,train
28614,9c1e85f,1,1,train
13399,95d6d0c,0,3,train
52623,376abc3,0,5,train
69067,843683d,0,3,train
16966,346d00a,0,5,train
14107,7daffbb,0,5,train
65962,f031e45,0,3,train
2377,510c06d,0,5,train
20954,c48b3c2,1,0,train
29473,3f3dddd,1,1,train
19716,2829f66,1,2,train
7453,f34251d,1,1,train
41800,3bae77b,0,4,train
58800,de39195,0,5,train
8780,2b7780,0,4,train
1522,1d21e71,1,2,train
58190,6efa810,1,1,train
45415,933f059,0,5,train
58190,e357c37,1,0,train
29355,87e0648,0,3,train
1143,ad344ba,0,5,train
25343,665cdc2,1,1,train
46267,36fceac,0,5,train
49314,eaa4d73,1,1,train
22480,c6df965,0,4,train
59095,41ec7d9,0,5,train
10249,e9919d2,0,4,train
46713,4160330,0,4,train
34951,546c71b,1,0,train
51857,6cf943c,0,4,train
10853,b3781d7,1,2,train
13218,abcaa83,0,4,train
21940,49070d7,1,0,train
34887,a38c9d1,1,1,train
24867,6dc4ccd,0,5,train
55264,547fac9,1,0,train
1951,4518c47,0,5,train
54163,25680eb,0,5,train
56514,98c6115,0,5,train
65512,3e48665,0,4,train
24986,31116a3,1,2,train
17688,ca4d038,1,0,train
2243,396f5d0,0,5,train
59707,f856460,0,5,train
42640,c09565c,0,3,train
70935,5ade2bf,0,5,train
53054,905b484,0,5,train
41304,4ad4e78,0,4,train
47530,8e04107,1,1,train
47820,66c7470,1,2,train
30563,323c6b8,1,1,train
66933,f61cc74,0,5,train
40593,6edce98,1,0,train
37026,67262bc,0,5,train
69993,fa51992,0,5,train
14941,599668b,0,5,train
8200,84d67d4,0,5,train
40192,c99c388,0,5,train
65220,5ee47cc,1,0,train
39312,da9e548,0,4,train
34866,a97047b,0,3,train
46952,c9198fd,1,1,train
281,aec6d94,0,4,train
68985,b5ab5bc,0,3,train
50283,3bcf7c9,1,1,train
27104,67fc1e5,0,5,train
37654,82faa78,1,2,train
43294,6d20b5a,1,0,train
19362,97c8cc5,1,0,train
63188,255bd1f,1,2,train
9582,9c82693,1,0,train
48869,9227a5c,0,3,train
47331,b04a4f6,0,5,train
54530,e664b07,0,3,train
31450,8782eb0,0,4,train
37059,8dbaef5,0,4,train
14990,1307299,0,4,train
11826,81df43b,0,5,train
3106,9db300c,1,1,train
40491,d520b60,1,1,train
40304,278eaff,0,5,train
39383,4d3a79e,0,4,train
31220,7a0b3a6,0,5,train
59954,328a13b,0,3,train
24244,73a0e73,0,3,train
28277,22a0158,0,4,train
36082,8900fe1,0,5,train
67956,2032f87,0,5,train
31918,238a7f1,0,5,train
32773,685fc1a,0,5,train
9746,a5b640f,1,1,train
2454,74d6406,1,0,train
28126,38643fa,0,5,train
66222,3f70e78,0,3,train
71332,daa0cdf,0,5,train
20607,8b095ee,1,0,train
45915,c6293fa,0,5,train
3581,e169def,0,5,train
8563,dab7765,0,5,train
60483,9909fca,0,5,train
29272,38bb4e2,0,3,train
24244,481bc64,1,2,train
69260,c41e08b,0,5,train
12664,6a97cac,0,3,train
43802,22094da,0,3,train
25114,9b5a55,0,4,train
34626,4ad210e,1,0,train
36722,7997d27,0,4,train
46358,ec3660b,1,0,train
21491,4becb79,0,5,train
45638,f921ff7,0,4,train
60086,603dcd8,0,5,train
66991,1d13962,0,5,train
28642,d3ff7a0,1,1,train
68668,a71abc7,0,5,train
15133,fbe393f,1,1,train
42580,5883c1d,0,4,train
4179,871f705,0,5,train
6168,e61074b,1,1,train
71237,5e7b47c,1,2,train
29363,4255f0b,1,1,train
32337,71e6845,0,5,train
57878,7e9b465,0,3,train
45326,b8f96a6,0,4,train
71744,3f453d8,0,3,train
30563,96b9aa6,0,5,train
18772,bbff9c6,1,0,train
40491,40b2bf,0,5,train
33043,8078028,0,3,train
57006,e33a5c4,1,2,train
24244,888f2a3,0,4,train
41255,cb393c8,1,2,train
34214,c15665,0,4,train
68939,7371936,0,4,train
1054,5f44703,1,1,train
53047,afb6765,1,0,train
11097,14c8211,1,0,train
13399,820cdb0,1,2,train
63941,69eb31,0,5,train
66964,efd29b5,0,5,train
25170,e4eab6,1,2,train
7905,6b060ab,0,4,train
6543,79f250f,0,4,train
46938,de5843d,0,5,train
70608,2f38aeb,1,2,train
59726,6eecfaf,1,0,train
64897,eaf5105,0,3,train
43437,2f4e20,0,4,train
45014,30b6b14,1,0,train
29570,7bca141,0,4,train
55903,daaa593,1,0,train
5107,c6bb673,0,5,train
51513,e42edf9,0,5,train
42282,485a6d7,1,0,train
42069,84dce07,0,3,train
54680,714493,0,3,train
39425,de5536a,0,5,train
64581,94bbee5,1,2,train
30218,752f7e8,0,4,train
46977,29869d8,0,5,train
362,3e06b1f,0,4,train
57987,5a7d797,1,0,train
54940,799d132,0,5,train
49901,69331a7,0,5,train
72007,6a7ef85,0,3,train
46432,42e5a9c,0,4,train
20607,5d88980,0,5,train
52983,c01cc93,1,0,train
50826,530958d,0,5,train
57570,98ca5b8,0,5,train
49135,f239e20,0,5,train
68382,c8fd475,0,5,train
39013,1be8440,1,1,train
21485,d2df700,1,1,train
15680,a2c1a13,0,3,train
35931,8fab1d,0,5,train
4577,148fb8,0,5,train
57244,f9fd976,1,1,train
66222,f864295,0,5,train
52034,e94a275,0,4,train
69446,2d95ce4,0,4,train
42443,8452c63,0,5,train
10645,21e20b0,0,5,train
70529,e79a944,1,2,train
58908,da2763e,0,4,train
71575,d3dfb7c,0,5,train
41116,79f46ec,0,5,train
47550,779f053,0,5,train
54018,74cde61,0,3,train
56187,22beeb0,0,5,train
32818,f3242ea,1,2,train
21264,143008f,0,5,train
33722,3e9594f,0,5,train
27982,edaf507,0,5,train
19706,ede649,0,4,train
22741,f397684,1,1,train
11927,d4a0e5e,1,2,train
37059,12e7110,1,0,train
34891,2f8b4b3,0,4,train
47572,a3a3072,0,5,train
70898,42fda15,1,2,train
17269,87b352d,1,1,train
12257,7788b48,0,5,train
52898,b62a6ae,1,1,train
37083,4da7e15,0,4,train
64659,a1bc0dd,1,0,train
50659,68cc5ac,0,5,train
18189,2b5414b,0,5,train
62366,1989bd9,0,4,train
7544,505d667,0,5,train
68087,4646e66,0,5,train
36555,69f5f78,1,1,train
21286,67727cb,1,2,train
9947,1e794b9,0,5,train
30028,b93b2f4,1,2,train
19303,3bd7cc,1,2,train
29278,61b0f09,0,5,train
42149,d8f2ac8,1,2,train
16348,e67fc2e,0,5,train
14818,be45a9b,1,0,train
44567,9b8ec54,0,3,train
46766,11095bf,0,4,train
70877,de8a602,0,5,train
69458,165c3b5,1,1,train
22741,babde6d,1,0,train
69641,c941187,1,0,train
54530,e855982,1,1,train
52204,458b21d,0,3,train
1769,febcfcb,0,3,train
50576,dcf55e,1,1,train
42309,816965f,1,2,train
68589,30fff40,1,1,train
52249,d532812,0,4,train
54734,7d798ec,1,0,train
24946,647b667,1,2,train
35354,7fccb07,0,4,train
17055,52c0efc,1,1,train
7608,dcd1e1d,0,5,train
3465,98a83bf,0,4,train
21571,d53b898,0,5,train
47000,189a20b,1,0,train
4789,b83be6b,1,0,train
4339,1c64051,0,4,train
8161,fc15b3d,0,4,train
52569,b42e584,0,5,train
25493,1bdd019,1,1,train
52249,3ee8d74,0,5,train
3870,b83ae6,1,2,train
20636,db59642,1,1,train
47887,2b93b40,0,4,train
25170,d58cb37,0,5,train
65025,d702420,0,5,train
40444,6fead7,0,4,train
23683,78eb0b0,0,5,train
8803,dd46e5d,1,0,train
281,f01127e,0,5,train
71507,7d9ef4b,1,1,train
71602,8bd6d10,0,3,train
2933,6afe546,1,1,train
24147,549cc43,1,0,train
62051,456eff1,0,5,train
63017,20867ab,1,0,train
69517,a18b6ce,0,4,train
53601,88f8369,0,5,train
55175,b4d8923,1,1,train
39776,1f554c7,0,3,train
44818,c85f596,0,5,train
54976,e0c8048,1,1,train
60866,b7fab8,0,3,train
36624,c8a199,0,5,train
46889,97bf9f,0,5,train
7300,7a924e2,0,4,train
48101,e859760,0,4,train
32436,b3c1800,1,2,train
67007,fbed295,0,4,train
16351,3bd9270,0,5,train
23822,a298c28,0,4,train
54801,17e9aaf,0,3,train
27070,2c5280e,1,1,train
5683,1797b1b,0,5,train
71118,b3a9c63,1,1,train
62342,54068,0,5,train
62940,55c19d2,0,4,train
27724,816e675,0,3,train
31731,40ad0f3,1,0,train
873,ea1cc1,0,5,train
19222,958d997,1,1,train
57006,ff84b73,0,3,train
17055,dedc424,0,5,train
36875,d1f8146,1,0,train
55575,36993b1,0,3,train
28413,ebfb9e5,1,2,train
47778,de1631c,1,2,train
37876,100ca3c,0,5,train
9668,c9db3f3,1,0,train
29269,1be544e,0,5,train
40876,f1b04d6,1,0,train
48765,1e2036a,0,4,train
1316,4983c86,0,4,train
26266,d73ed1c,1,2,train
26487,ad95c6e,0,4,train
6720,87f4ed9,0,5,train
10933,c9ffed,0,5,train
35673,aae5bc,1,0,train
66907,89e2428,1,0,train
48955,987c8e9,0,4,train
46855,e491365,0,3,train
47416,39e49c,0,5,train
23769,ab67dd6,0,4,train
8922,9bea255,0,5,train
58436,f9e351d,0,5,train
15595,bf67a66,1,1,train
1352,1613c06,1,1,train
65282,6e692b0,0,5,train
9293,4527ad2,0,3,train
51432,5da73fe,1,2,train
62919,be8608c,0,4,train
50229,efd176,1,1,train
71575,30bccfc,0,3,train
10643,dc468e5,0,5,train
53425,94b9af5,0,3,train
21295,f1661bd,0,4,train
3870,2b9c0be,1,1,train
58942,c47fd57,0,4,train
55513,22afbc6,0,5,train
7582,3ddd4a8,0,3,train
36044,c940e19,0,4,train
42647,f52d31e,0,4,train
15900,367e7bd,1,2,train
5074,5805e73,0,5,train
12669,9e7b939,1,0,train
38204,7a8fb75,1,2,train
64617,e8333c2,1,1,train
9584,2dfbae,1,2,train
25221,faa6ca2,0,4,train
26344,e6f42f1,0,5,train
16362,3ff62cd,1,0,train
26801,374d364,1,0,train
61545,5a33d96,1,1,train
70630,7059867,0,4,train
15133,655ca99,1,1,train
62366,4793a52,1,2,train
64073,bcc146,0,3,train
69533,7bc41e3,0,3,train
44567,6f39da8,0,4,train
9746,31d2827,1,2,train
14889,e4310ea,1,1,train
8780,79764b2,0,4,train
69686,7f9aa01,0,4,train
70529,84f4ff1,1,0,train
7026,b70fd65,1,0,train
48745,71f9ab4,0,4,train
44726,6653657,0,4,train
1176,cf4f23,0,5,train
63503,7eb2f5c,0,4,train
53509,bad2853,1,2,train
21438,63c8a14,0,5,train
15414,4b94b43,1,1,train
5893,50b5008,1,1,train
28077,5b09599,1,1,train
5989,2cee213,0,4,train
16519,5d08210,0,5,train
8029,1ebe4a6,0,4,train
50574,3a432a7,0,5,train
29269,f720d2f,1,2,train
53398,d80ecc0,1,2,train
70511,41b341c,0,4,train
56466,8dd650c,0,5,train
71322,40dde6f,1,1,train
62840,b538fa3,0,5,train
41539,3c4754b,0,4,train
6972,83f04b9,0,5,train
46267,98dcb03,0,4,train
36555,3322071,0,5,train
281,93898ff,0,5,train
66555,ca3d5be,0,4,train
30146,fcd9140,1,1,train
5451,52c6f41,0,4,train
44558,91a7e6a,0,5,train
21511,468397,0,4,train
13373,47433a5,1,1,train
2243,21c6836,0,4,train
47820,5c6d5ed,0,4,train
37039,4bac5cc,0,5,train
37957,be8d7bf,0,4,train
17355,86b564e,1,2,train
24778,e3c0756,0,5,train
55575,5388c6e,1,0,train
11228,2aa66c1,1,0,train
43911,83359db,1,1,train
49902,501b87d,1,0,train
40713,8acb6c4,0,4,train
31264,f7502c9,0,4,train
57674,204919f,0,3,train
27719,ba14ebf,0,5,train
33359,4c4f03d,1,1,train
3084,dad0532,0,3,train
65096,6a8385b,0,4,train
48397,9494aad,0,4,train
40654,e89e567,0,3,train
14352,adeae48,1,2,train
6413,5d5e8ac,1,2,train
19303,cf4308c,0,5,train
29183,9e25fb,0,4,train
52898,ee18e74,0,3,train
23407,d4644b2,0,5,train
48321,a2f1944,1,0,train
26340,bdc5dcf,0,5,train
5167,87493c4,0,5,train
48745,e1216e4,0,4,train
17059,a13bf45,0,5,train
66694,b287945,0,5,train
69456,fe1647c,0,5,train
14672,f56ca4a,0,5,train
69401,a494bbc,0,5,train
63875,c6a788b,0,5,train
41871,4924594,1,0,train
41536,30402d0,1,2,train
14352,4f433d5,0,5,train
9185,eb3e6f7,0,3,train
26782,ffac549,0,5,train
53606,6d9cc60,1,2,train
27218,500abdf,1,1,train
19994,fb10008,0,5,train
67382,fe6c33,1,1,train
70347,f60e86a,1,0,train
7608,cd373e5,0,5,train
4564,3eab795,1,2,train
71741,18e745c,0,5,train
14169,f8c573a,0,5,train
41198,71cda79,1,1,train
71713,1f21d21,0,5,train
13423,88956c6,0,5,train
36082,1065a2e,1,0,train
30611,79c8b46,0,4,train
67119,171bb71,0,4,train
34707,6ef63d5,0,5,train
7582,29ac4cb,0,4,train
11228,a83cfec,0,5,train
36748,4c80438,0,5,train
41672,37de2fc,1,1,train
31224,31a3c4b,0,4,train
41241,d6b984d,1,2,train
53757,bcdc41f,0,4,train
11948,1e2036a,0,5,train
29688,da41e6f,0,4,train
21527,a24e78,1,1,train
1054,d5790fe,0,5,train
68035,ea57035,0,5,train
58897,8062661,0,5,train
15324,6f4eb1,1,2,train
50283,bf4aa78,0,5,train
68668,4d33d63,0,5,train
25221,6aa1608,0,4,train
71481,fc69fc,0,5,train
25114,38b3ec2,1,1,train
65282,f4715f3,0,4,train
37398,3997854,0,5,train
66377,19216e3,0,4,train
37353,bcd5819,0,5,train
65096,618da0d,0,5,train
46097,6d234c2,0,5,train
63505,ea86c67,0,5,train
42918,620b39b,0,5,train
71400,ddd6023,0,5,train
65220,9ce3dff,0,3,train
15755,29aa4f9,0,4,train
3859,dbdbd80,0,4,train
8661,dd53157,0,4,train
3540,d8484bf,1,1,train
30718,dff15af,0,5,train
21511,b4850c0,1,0,train
8813,62c0fff,0,5,train
66721,c591230,1,2,train
66004,4f8d74e,1,1,train
12171,3f0906c,0,5,train
71288,a95e196,0,5,train
54801,afc3119,1,1,train
51603,4a43079,1,2,train
6360,2274793,1,1,train
58690,a6d1187,0,5,train
11287,ef50543,0,4,train
37940,8d9fd8c,0,3,train
54911,3ab3237,0,5,train
42457,6756744,1,0,train
24566,b535cf2,0,3,train
28077,81abbbc,0,5,train
891,728e7c5,0,5,train
16067,ff8badc,0,5,train
12579,6146ae3,1,1,train
3602,5bb34a5,1,1,train
12036,db9c27a,1,1,train
25320,becb4c8,0,5,train
38401,7f35615,1,1,train
1308,d7873d2,1,2,train
70935,4d9ed8c,0,5,train
18202,e7b8f79,0,5,train
8803,aedbfe7,1,2,train
23469,a27c4e0,0,4,train
6444,97087f7,1,1,train
44623,e34b587,1,2,train
40924,545f61a,1,2,train
62432,3e2a869,0,5,train
61979,c506a04,0,5,train
54591,a8fe934,0,5,train
62346,4762d92,0,4,train
44558,c90d455,1,0,train
13423,a85e9dd,0,4,train
44968,704f67b,0,4,train
35390,d2c3aeb,0,5,train
46431,1a71ac9,0,5,train
2906,7798def,0,3,train
58881,9b95bd3,0,5,train
64073,96dd4fa,0,5,train
14101,9193558,1,1,train
48518,a6baed5,1,0,train
34598,c336a80,0,4,train
29000,734f6b4,1,2,train
60086,c0a6890,0,5,train
7910,c55b25a,0,5,train
20063,d6a9e2e,0,5,train
65775,f64e497,0,4,train
2906,b47be2a,1,2,train
41455,a1bfcea,0,5,train
6027,5459045,1,1,train
18429,f9293b9,0,3,train
4772,c15745a,1,1,train
37004,e3404e9,0,5,train
51697,ca5f9b9,1,1,train
26676,bf30f1d,1,0,train
59715,5df1694,0,3,train
46621,6e105ee,1,2,train
46332,661f3c3,1,2,train
62959,527f94f,0,3,train
3115,8bc6f73,1,2,train
72069,807e238,1,1,train
24566,75c93bb,0,4,train
52855,ffdccbe,0,5,train
27153,9c90516,0,5,train
16966,ca8af4c,0,4,train
63263,e8a4c7f,1,2,train
41802,9f3d3d8,0,5,train
30563,94daada,0,5,train
18842,66c328f,1,2,train
53348,1c8d3d1,0,5,train
67437,c6daf45,0,5,train
34767,26185f7,0,5,train
196,7c0a680,0,4,train
59719,23ecb58,0,4,train
50736,d0025f3,0,3,train
7781,90ba0f4,0,3,train
61887,46aa7fc,0,4,train
26107,589c956,0,5,train
37120,f208405,0,5,train
40094,caca687,1,1,train
33373,7def853,0,3,train
26549,698c8bf,0,5,train
5837,d4c6cd8,1,2,train
19163,c68c7e0,1,1,train
53336,a5e590b,1,2,train
1176,4f5ebfa,1,2,train
69266,fdea81c,1,1,train
62051,36224ba,0,4,train
23097,e952ca0,0,4,train
33630,a369a9f,0,3,train
45605,a3776f0,0,5,train
57594,48dbfc,0,4,train
27319,f28cb19,1,0,train
28365,1315a12,0,4,train
24453,5b21aee,1,2,train
13320,5f2230f,1,1,train
40371,5218c13,0,5,train
22479,e6c81dd,0,5,train
60683,1b199c0,0,4,train
48765,841f05b,0,5,train
31358,64d5772,0,5,train
40412,c6d832d,0,5,train
6575,d0379d5,0,5,train
23416,6e30090,1,0,train
27482,93a34ae,1,2,train
44992,eac6ef2,0,4,train
71237,efb55a,1,1,train
38014,b44eeea,0,5,train
29510,e8a30ce,0,4,train
41318,62a5e47,0,5,train
66112,21358d1,1,2,train
23917,a7c7477,0,5,train
32094,423eb89,0,5,train
7324,4f6aee6,0,5,train
71714,122908b,0,5,train
39791,4d46011,1,1,train
62327,91a2fca,1,2,train
54008,3928594,0,4,train
43591,a0aca6f,0,3,train
65789,d5c9300,0,5,train
28445,2ec1f9e,0,5,train
44405,5c71174,0,5,train
24876,d43da08,0,4,train
17200,ff9b0ba,0,5,train
72186,1e94d51,1,0,train
30839,6c7f426,0,4,train
20166,d95c21d,0,5,train
60796,feaf938,1,2,train
32002,f56f1f9,0,5,train
42533,27da0b0,1,1,train
8661,f162737,0,4,train
28322,9a64a20,0,3,train
69253,7889f98,1,0,train
46385,c77f166,0,3,train
21784,9448d8,0,5,train
5989,6efe151,1,2,train
57566,fe283c5,1,1,train
30186,8d3c1a8,1,0,train
13987,96cf44e,0,4,train
47385,88d10b1,0,3,train
813,d5ca047,0,4,train
54824,22f8ec,0,4,train
68155,a7582e,0,4,train
72141,a6a92b9,1,2,train
29744,d79c464,1,1,train
60922,378aaa,1,2,train
26781,4b4b348,1,1,train
23149,b08224e,1,2,train
71309,5b36759,1,2,train
1294,1b978d,0,3,train
66165,674c62a,1,0,train
42636,fc5041e,1,1,train
8349,edbde97,0,5,train
15019,97a5d77,0,4,train
61199,25b76f1,1,2,train
31185,b303b0c,0,4,train
66991,50189fd,0,5,train
56960,d4d5c9c,0,5,train
60738,4c8a35e,0,3,train
37239,7aa3b7,0,4,train
5837,eda400f,0,5,train
19442,d1722fc,0,3,train
52566,66d1ba7,0,5,train
12039,e39f41e,1,0,train
69067,cee5618,1,1,train
22817,5d19e30,0,4,train
46211,a45e6b4,0,5,train
54798,7b2eb53,1,2,train
54067,2247de9,0,5,train
5107,286bf19,1,2,train
14663,f8dd2be,0,3,train
7437,acbae00,0,4,train
21608,ef9dea9,0,4,train
30472,b0b57d8,0,3,train
65860,5b1ad9b,0,5,train
40639,b245c9e,0,5,train
9947,54e019d,1,2,train
28077,37c9a66,0,4,train
46797,2815881,0,3,train
40192,8e7a32b,1,0,train
60921,77aec7,0,4,train
6978,81cf1b8,1,1,train
30563,6175fce,0,4,train
20056,b89318b,0,5,train
4059,96aa999,0,5,train
20971,74259b8,0,5,train
56243,ee98615,0,5,train
38009,1aaa78d,0,4,train
45831,6e29d95,0,5,train
63901,af046f6,0,3,train
19932,6d7319e,0,5,train
14535,2d4ee82,0,5,train
37957,d0379d5,0,5,train
46217,e609f0f,1,0,train
10428,3c76d50,0,5,train
4811,6d24dcf,1,2,train
32427,772ee99,0,5,train
37353,db4e1c7,0,5,train
393,8de4a4c,1,0,train
17200,982f501,1,1,train
9405,a0d8d33,1,2,train
69449,365dd6b,1,2,train
41585,72b6e1,0,5,train
9661,4dca266,0,3,train
61873,a1019f6,0,5,train
35333,56a2de1,1,1,train
24991,1485292,0,5,train
2602,a0830f3,1,1,train
28358,21e5598,1,1,train
2123,4883ba0,0,5,train
23904,2b431c9,0,5,train
52954,6e13fd6,1,1,train
17257,87c7fa4,0,5,train
43552,3263391,0,5,train
57574,9920e8d,0,4,train
8095,ead86a6,1,2,train
3540,a5589fd,0,5,train
35036,ea01c92,1,0,train
56250,e9e9902,1,1,train
9933,1f64bf5,0,5,train
35776,9f2689e,0,5,train
21822,c19505a,1,2,train
43867,d9047c0,0,4,train
4039,124714f,0,4,train
68539,d50ece8,0,5,train
21003,b8d3ec6,1,2,train
25701,825e31d,0,4,train
27413,75d7098,1,2,train
66604,5a8e2fe,0,5,train
52569,aae7efd,1,2,train
24776,26491ca,0,5,train
29117,e4490af,0,3,train
32779,4c7ce46,0,3,train
49203,82ba718,1,2,train
55688,5a8da91,0,4,train
12997,32c2279,0,5,train
27511,5db36c3,0,5,train
56024,ca0f7fe,1,2,train
45157,52ecd6c,0,5,train
34399,c5c2bdd,0,4,train
71713,c936f88,0,5,train
51697,f208405,0,3,train
69260,224dce2,0,5,train
53711,fb94722,0,5,train
23444,1fbe178,0,5,train
30838,315695c,0,5,train
41529,1314ed4,0,5,train
45914,ee0f748,0,5,train
17686,30cb6c8,0,5,train
28166,99ff635,0,5,train
23006,8aaf291,0,4,train
29074,4f43cdd,1,0,train
4248,48c5fb8,1,1,train
66945,6125c87,0,3,train
21003,49b30fd,1,1,train
50384,dd99455,0,4,train
65555,685117d,0,5,train
53879,22dcf61,1,1,train
8780,13c0f1c,1,2,train
59563,ee7e8ea,0,3,train
26253,8a4dfbd,0,4,train
54018,5f1d7bc,1,1,train
50826,65110ea,1,1,train
70831,11b1007,0,4,train
66991,4f31c59,1,2,train
71322,355ec6,0,5,train
63754,a45b2a,1,2,train
39871,125ace2,0,5,train
71177,f8a1790,0,5,train
70608,78fc8f4,0,5,train
45332,24f2862,1,1,train
2933,d79a508,1,2,train
14990,c7d213f,0,5,train
54976,4b2e724,0,5,train
41318,b1e2075,1,2,train
34598,71e7e45,0,5,train
15264,b274e0b,0,4,train
42457,b178691,0,4,train
52623,cca919d,1,2,train
65096,99af647,1,0,train
54329,1885d40,1,2,train
4140,e8a4248,0,4,train
17229,fe2dd26,0,5,train
3095,9717b83,1,1,train
10490,31b0378,0,4,train
52190,4d46011,0,5,train
45353,b478119,0,4,train
1951,998b4ca,0,4,train
57348,861e6a0,1,0,train
21485,eeb1594,1,1,train
52360,be40913,1,2,train
71920,a15fc75,0,3,train
38321,94eeb,1,1,train
15743,33e8ed1,0,5,train
54904,2e8a2bd,1,1,train
66997,a337ef1,0,5,train
11106,30d8540,0,5,train
15131,bd0e6f9,1,1,train
66232,ad15582,0,5,train
4684,d5ef241,0,3,train
35881,c5690f2,0,3,train
24908,a57296,0,5,train
13373,9e02a70,1,2,train
32404,82d8b28,0,5,train
3498,e5ed8e,1,1,train
46078,c9699ff,1,0,train
33722,f4d4829,0,4,train
56506,d3a18cb,0,4,train
61310,5bcfd4a,0,5,train
30186,6c237bb,1,1,train
38839,7719d2c,1,1,train
31257,8e758cc,0,5,train
45252,da251b2,1,0,train
32337,50b20bc,1,1,train
69686,2c46ac9,1,1,train
70252,4db92fa,0,5,train
36121,387e8e7,1,0,train
63792,89d6341,1,0,train
34948,5cab6bf,1,1,train
29117,4c32cec,0,5,train
64895,51c5cd5,0,5,train
69761,6b4dd41,0,5,train
61726,3958459,1,0,train
26363,325f3f1,0,4,train
71713,758e10f,0,3,train
40639,6cfdde0,0,5,train
58012,a19fa46,1,1,train
53382,7acd6d6,0,3,train
51621,c3815ea,0,4,train
44406,94515ab,0,5,train
41630,3758382,0,5,train
20995,276db3a,1,1,train
68685,12c097c,0,4,train
31261,ddbb7d6,1,1,train
51784,4504777,1,2,train
47998,cb07c1f,0,4,train
57566,7b2a44b,0,5,train
44552,314e58a,0,5,train
21003,faf21f2,1,0,train
26782,f109c29,0,5,train
55986,905a355,1,1,train
12328,b63370b,0,5,train
54958,b2785d9,0,5,train
49203,6323abb,0,3,train
61714,2c4160,1,2,train
11306,9e815da,1,1,train
25835,74a0ec1,0,5,train
68939,a9e95df,1,1,train
23806,993f42e,0,5,train
2099,ab29dbb,1,2,train
36804,2c65707,1,2,train
49560,5f805ba,1,2,train
25500,78cb005,0,4,train
14107,19bbaf7,1,0,train
5363,8fd4ee,1,2,train
49433,4ad3503,1,1,train
24876,f16e652,0,5,train
40591,9a28b11,0,4,train
15031,26ba4f8,1,1,train
49685,703a7,1,1,train
30142,fef11c5,0,5,train
47778,39a748f,0,5,train
44466,cff7423,0,3,train
67055,8a26e18,1,0,train
22210,7460129,1,1,train
65485,7abc5ee,0,4,train
46976,a0df4b6,0,5,train
47000,f21662a,0,5,train
71118,17ed87e,0,5,train
3855,a783fd4,1,1,train
12997,7579326,0,5,train
41135,eac1119,1,0,train
57569,b4c4979,1,1,train
24440,5d619ca,1,2,train
30056,49c4bd4,0,5,train
19954,622e454,0,5,train
19994,6718f16,0,4,train
59726,6d4829a,0,4,train
32528,e2e4b2d,0,3,train
45515,a859a75,0,4,train
722,9b589f,0,5,train
54750,fd17a0,0,5,train
58800,acf5e23,1,0,train
46769,2987e51,1,1,train
20564,5ffd098,1,0,train
46030,134f52,0,4,train
68554,981061f,1,2,train
6168,b813241,0,5,train
14861,522f71c,0,5,train
13162,5ad429f,1,2,train
36804,2fa0b2a,0,4,train
32473,f72c7fe,0,4,train
44141,289e9c6,1,1,train
43867,afe8084,0,5,train
27760,ad2d9ff,0,3,train
45192,50599e8,0,4,train
49724,43ad3b0,1,1,train
69398,1daae99,1,2,train
19706,4496aa,0,3,train
42811,5ba04f3,0,3,train
4248,faf521b,1,0,train
66997,eaaf5c2,1,2,train
15520,9920e8d,1,1,train
67003,ecc05a6,0,5,train
6575,af3ffb7,0,5,train
44107,885751,0,3,train
312,252e6e1,0,4,train
29319,8e172f7,1,2,train
59720,e857bba,0,4,train
64833,7b477df,0,3,train
